AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
954.66,100.0,23.0,50.0,0.0,1046.0,88.9,1228.6,42583.53,5669.98,248.8,12.0,29.2,46.54,7.7,151.0,0.0,70.5,38.0,268.6,0.9,2023-09-14 21:15:22,0.11,5669.0,359.84,4.1,82.0,1002.0,82.0,0.38,0.34,2.0,22.0,5608.8,166.0,5669.98,166.83,3384.0,114.0,131.0,61789.48,64801.5,130.2,10386.0,95.0,111.0,662.0,8.7,-0.7,4448.2,3761.25,261.0,87.0,87.0,87.0,98.0,98.0,98.0,49.8,16716.0,2866.0,1196315.0,45.0,393.0,6047.0,60321.0,40422.0,66.0,65.0,65.0,70881.28,87.3,5605.84,0.4,29.2,96.9,166.0,49.8,12.1,-999.25,1454.46,36.0,17.0,19.0,-2.0,-109.83,12.0,2.63,290.0
954.66,100.0,23.0,50.0,0.0,1046.0,88.9,1228.6,81968.2,5670.98,249.4,12.0,29.2,47.43,6.7,151.0,0.0,70.5,38.0,268.2,0.9,2023-09-14 21:15:59,0.1,5670.0,640.44,4.1,79.0,1002.0,79.0,-0.63,0.28,2.0,22.0,5609.84,172.0,5670.98,164.73,3384.0,114.0,131.0,82364.21,88114.09,130.2,12803.0,95.0,111.0,662.0,8.7,-0.7,4448.2,3966.25,261.0,87.0,87.0,87.0,90.0,91.0,89.0,49.9,21894.0,2906.0,1196315.0,45.0,450.0,6104.0,60378.0,40590.0,66.0,65.0,65.0,89091.2,87.3,5606.88,0.4,29.2,96.9,166.0,49.9,14.1,-999.25,1458.48,36.0,17.0,19.0,-2.0,-107.37,14.0,2.47,290.0
954.66,100.0,23.0,50.0,0.0,1046.0,89.1,1228.6,57247.91,5671.99,254.8,12.0,29.2,46.43,5.7,151.0,0.0,70.6,38.0,268.2,0.9,2023-09-14 21:16:38,0.11,5671.0,473.68,4.1,76.0,1005.0,76.0,0.41,0.33,2.0,22.0,5610.82,172.0,5671.99,166.49,3384.0,114.0,131.0,56738.36,64191.21,130.6,9547.0,95.0,111.0,662.0,8.7,-0.7,4448.2,3898.75,262.0,87.0,88.0,87.0,97.0,98.0,98.0,51.0,19083.0,2943.0,1196315.0,45.0,505.0,6159.0,60432.0,40760.0,66.0,66.0,65.0,80215.53,87.3,5607.86,0.4,29.2,96.9,166.0,51.0,13.4,-999.25,1490.61,36.0,17.0,19.0,-2.0,-109.22,13.0,2.59,289.0
954.66,110.0,23.0,50.0,0.0,1046.0,88.9,1228.6,57814.3,5672.98,260.8,12.0,29.3,45.15,4.7,151.0,0.0,70.6,38.0,268.2,0.9,2023-09-14 21:17:16,0.11,5672.0,505.72,4.1,74.0,1002.0,75.0,0.63,0.29,2.0,22.0,5611.77,179.0,5672.98,167.19,3384.0,114.0,131.0,62569.08,68687.89,130.2,11110.0,95.0,111.0,662.0,8.7,-0.7,4448.2,3871.25,261.0,87.0,87.0,87.0,102.0,102.0,104.0,52.2,20414.0,2978.0,1196315.0,45.0,554.0,6209.0,60482.0,40904.0,66.0,65.0,65.0,74025.89,87.3,5608.81,0.4,29.3,97.0,166.0,52.2,13.1,-999.25,1526.07,36.0,17.0,19.0,-2.0,-109.01,13.0,2.53,289.0
954.66,103.0,23.0,50.0,0.0,1046.0,88.9,1228.6,86218.01,5673.98,264.7,12.0,29.3,48.52,3.7,151.0,0.0,70.6,38.0,268.2,0.9,2023-09-14 21:17:50,0.09,5673.0,665.42,4.1,72.0,1002.0,72.0,-0.48,0.07,2.0,22.0,5612.85,179.0,5673.98,163.91,3384.0,114.0,131.0,83687.37,94574.85,130.2,12940.0,95.0,111.0,662.0,8.7,-0.7,4448.2,4176.25,261.0,87.0,87.0,87.0,91.0,91.0,86.0,52.9,24483.0,3017.0,1196315.0,45.0,612.0,6267.0,60539.0,41082.0,66.0,65.0,64.0,98931.16,87.3,5609.89,0.4,29.3,97.0,166.0,52.9,15.4,-999.25,1549.18,36.0,17.0,19.0,-2.0,-106.72,15.0,2.4,288.0
954.66,103.0,23.0,50.0,0.0,1046.0,88.9,1228.6,77754.71,5675.0,238.9,12.0,29.3,40.7,2.7,151.0,0.0,70.6,38.0,268.2,0.9,2023-09-14 21:18:30,0.12,5674.0,697.2,4.1,73.0,1002.0,73.0,-0.09,0.17,2.0,22.0,5613.78,152.0,5675.0,171.64,3384.0,114.0,131.0,61785.66,65941.46,130.2,11066.0,95.0,111.0,661.0,8.7,-0.7,4448.2,4000.0,261.0,87.0,87.0,87.0,104.0,103.0,105.0,47.8,18565.0,3053.0,1196315.0,45.0,663.0,6318.0,60590.0,41235.0,66.0,65.0,65.0,86657.85,87.3,5610.82,0.4,29.3,97.0,166.0,47.8,15.7,-999.25,1398.65,36.0,17.0,19.0,-2.0,-115.78,16.0,2.5,288.0
954.66,103.0,23.0,50.0,0.0,1046.0,88.9,1228.6,53600.99,5675.99,246.2,12.0,29.3,40.5,1.7,151.0,0.0,70.6,38.0,268.2,0.9,2023-09-14 21:19:06,0.11,5675.0,463.78,4.1,91.0,1004.0,90.0,-0.53,0.16,2.0,22.0,5614.81,179.0,5675.99,172.17,3384.0,114.0,131.0,65088.03,67840.94,130.2,11386.0,95.0,111.0,661.0,8.7,-0.7,4448.2,3816.25,261.0,87.0,87.0,87.0,101.0,101.0,101.0,49.2,17900.0,3088.0,1196315.0,45.0,715.0,6370.0,60642.0,41387.0,66.0,66.0,65.0,75460.44,87.3,5611.85,0.4,29.3,97.0,166.0,49.2,13.2,-999.25,1442.16,36.0,17.0,19.0,-2.0,-113.6,13.0,2.65,287.0
954.66,103.0,23.0,50.0,0.0,1046.0,89.2,1228.6,17479.75,5677.0,248.2,12.0,29.4,26.37,90.5,151.0,0.0,70.8,39.0,98.4,0.7,2023-09-14 21:38:59,0.12,5676.0,154.68,4.1,87.0,1005.0,87.0,0.4,0.31,3.0,23.0,5615.81,192.0,5677.0,193.41,3391.0,112.0,131.0,15468.36,26893.5,130.7,2756.0,94.0,111.0,663.0,8.7,-0.7,4542.8,3557.5,262.0,87.0,88.0,87.0,103.0,79.0,104.0,49.6,13832.0,730.0,1196315.0,45.0,1952.0,7613.0,61870.0,45095.0,67.0,66.0,65.0,55183.43,95.0,5612.85,0.7,29.4,97.3,159.0,49.6,9.9,-999.25,1458.18,36.0,17.0,19.0,-2.0,-134.6,10.0,2.82,271.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.2,1228.6,37549.5,5678.0,245.8,12.0,29.4,40.07,89.5,151.0,0.0,70.8,40.0,98.4,0.7,2023-09-14 21:39:34,0.12,5677.0,358.62,4.1,86.0,1005.0,86.0,0.83,0.27,4.0,24.0,5616.76,172.0,5678.0,178.96,3391.0,112.0,131.0,35750.95,42725.29,130.7,6733.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3795.0,262.0,87.0,88.0,87.0,111.0,111.0,112.0,49.2,16050.0,762.0,1196315.0,45.0,2000.0,7661.0,61918.0,45239.0,67.0,66.0,65.0,60172.7,95.0,5613.8,0.7,29.4,97.3,159.0,49.2,11.6,-999.25,1444.57,36.0,17.0,19.0,-2.0,-121.5,12.0,2.71,271.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.2,1228.6,53388.81,5678.97,246.3,12.0,29.4,45.7,88.5,151.0,0.0,70.9,39.0,98.4,0.7,2023-09-14 21:40:07,0.12,5678.0,511.05,4.1,85.0,1005.0,85.0,-0.43,0.16,3.0,23.0,5617.78,179.0,5678.97,171.66,3391.0,112.0,131.0,51172.18,55699.52,130.7,9868.0,94.0,111.0,663.0,8.7,-0.7,4542.8,3802.5,262.0,87.0,88.0,87.0,112.0,112.0,112.0,49.3,17678.0,794.0,1196315.0,45.0,2045.0,7706.0,61963.0,45374.0,66.0,66.0,65.0,63982.54,95.0,5614.82,0.7,29.4,97.3,159.0,49.3,12.4,-999.25,1448.25,36.0,17.0,19.0,-2.0,-113.76,12.0,2.59,270.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.0,1228.6,48792.36,5679.98,256.1,12.0,29.4,47.02,87.5,151.0,0.0,70.9,40.0,98.4,0.7,2023-09-14 21:40:38,0.12,5679.0,446.54,4.1,92.0,1005.0,92.0,-0.24,0.31,4.0,23.0,5618.75,172.0,5679.98,170.1,3391.0,112.0,131.0,50780.18,56905.07,130.3,9406.0,94.0,111.0,663.0,8.7,-0.7,4542.8,3797.5,262.0,87.0,88.0,87.0,107.0,107.0,107.0,51.2,17234.0,827.0,1196315.0,45.0,2095.0,7755.0,62012.0,45526.0,67.0,66.0,65.0,66625.63,95.0,5615.79,0.7,29.4,97.3,159.0,51.2,12.3,-999.25,1506.23,36.0,17.0,19.0,-2.0,-111.45,12.0,2.66,270.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.0,1228.6,40400.68,5680.97,248.2,12.0,29.4,48.18,86.5,151.0,0.0,70.9,40.0,98.4,0.7,2023-09-14 21:41:12,0.12,5680.0,383.58,4.1,92.0,1002.0,92.0,1.19,0.45,4.0,24.0,5619.8,172.0,5680.97,170.92,3391.0,112.0,131.0,50745.72,54802.17,130.3,9705.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3980.0,262.0,87.0,88.0,87.0,111.0,111.0,112.0,49.6,17012.0,860.0,1196315.0,45.0,2141.0,7802.0,62058.0,45662.0,67.0,66.0,65.0,63085.23,95.0,5616.84,0.7,29.4,97.3,159.0,49.6,12.1,-999.25,1459.97,36.0,17.0,19.0,-2.0,-113.66,12.0,2.51,270.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.0,1228.6,88594.09,5681.97,245.7,12.0,29.4,47.02,85.5,151.0,0.0,70.9,40.0,98.8,0.7,2023-09-14 21:41:44,0.07,5681.0,560.1,4.1,90.0,1005.0,90.0,0.68,0.33,4.0,24.0,5620.76,172.0,5681.97,171.03,3391.0,112.0,131.0,96370.7,107729.88,130.7,10137.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3910.0,262.0,87.0,88.0,87.0,74.0,74.0,64.0,49.1,19231.0,908.0,1196315.0,45.0,2212.0,7873.0,62129.0,45875.0,66.0,66.0,65.0,116078.16,95.0,5617.8,0.7,29.4,97.4,159.0,49.1,14.8,-999.25,1445.88,36.0,17.0,19.0,-2.0,-114.51,15.0,2.52,269.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.2,1228.6,50667.76,5682.99,242.7,12.0,29.4,50.03,84.5,151.0,0.0,70.9,40.0,98.8,0.7,2023-09-14 21:42:33,0.12,5682.0,476.78,4.1,93.0,1005.0,94.0,0.17,0.21,4.0,24.0,5621.8,166.0,5682.99,168.01,3391.0,112.0,131.0,55261.79,60075.03,130.7,10379.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3943.75,261.0,87.0,87.0,87.0,110.0,109.0,110.0,48.5,18491.0,942.0,1196315.0,45.0,2260.0,7922.0,62177.0,46018.0,67.0,66.0,65.0,74260.41,95.0,5618.84,0.7,29.4,97.4,159.0,48.5,14.1,-999.25,1428.96,36.0,17.0,19.0,-2.0,-110.2,14.0,2.58,268.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.1,1228.6,46329.11,5683.99,248.0,12.0,29.4,49.83,83.5,151.0,0.0,70.9,41.0,98.8,0.7,2023-09-14 21:43:07,0.11,5683.0,411.99,4.1,94.0,1002.0,93.0,1.06,0.39,5.0,25.0,5622.8,179.0,5683.99,167.9,3391.0,112.0,131.0,52762.97,58617.13,130.2,9415.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3812.5,262.0,87.0,88.0,87.0,103.0,103.0,103.0,49.6,17678.0,976.0,1196315.0,45.0,2311.0,7973.0,62227.0,46170.0,67.0,66.0,65.0,73421.8,95.0,5619.84,0.7,29.4,97.4,159.0,49.6,13.2,-999.25,1460.4,36.0,17.0,19.0,-2.0,-110.22,13.0,2.51,268.0
954.66,113.0,23.0,50.0,0.0,1046.0,89.0,1228.6,50553.23,5685.0,252.3,12.0,29.5,51.92,82.5,151.0,0.0,70.9,41.0,98.8,0.7,2023-09-14 21:43:41,0.11,5684.0,443.04,4.1,94.0,1002.0,94.0,0.82,0.4,5.0,25.0,5623.86,179.0,5685.0,166.2,3391.0,112.0,131.0,59201.25,63080.04,130.6,10120.0,94.0,111.0,665.0,8.7,-0.7,4542.8,3893.75,262.0,87.0,88.0,87.0,102.0,102.0,100.0,50.5,17012.0,1012.0,1196315.0,45.0,2361.0,8024.0,62278.0,46322.0,67.0,66.0,65.0,68959.7,95.0,5620.9,0.7,29.5,97.4,159.0,50.5,12.2,-999.25,1486.57,36.0,17.0,19.0,-2.0,-108.4,12.0,2.64,267.0
954.66,103.0,23.0,50.0,0.0,1046.0,89.2,1228.6,83938.13,5685.97,256.9,12.0,29.5,45.31,81.5,151.0,0.0,70.9,41.0,98.8,0.7,2023-09-14 21:44:17,0.1,5685.0,629.15,4.1,93.0,1002.0,92.0,0.68,0.32,5.0,25.0,5624.79,166.0,5685.97,172.04,3391.0,112.0,131.0,81492.66,87908.16,130.6,12700.0,94.0,111.0,665.0,8.7,-0.7,4542.8,4225.0,261.0,87.0,87.0,87.0,89.0,89.0,95.0,51.4,21117.0,1052.0,1196315.0,45.0,2421.0,8083.0,62337.0,46505.0,67.0,66.0,65.0,98633.52,95.0,5621.83,0.7,29.5,97.4,159.0,51.4,14.9,-999.25,1514.32,36.0,17.0,19.0,-2.0,-113.41,15.0,2.46,267.0
954.66,103.0,23.0,50.0,0.0,1046.0,89.2,1228.6,63456.5,5686.97,244.7,12.0,29.5,43.57,80.5,151.0,0.0,70.9,41.0,98.8,0.7,2023-09-14 21:44:56,0.11,5686.0,552.03,4.1,94.0,1005.0,95.0,0.73,0.46,5.0,25.0,5625.82,172.0,5686.97,175.94,3391.0,112.0,131.0,50479.43,57565.29,130.7,8820.0,94.0,111.0,665.0,8.7,-0.7,4542.8,3930.0,262.0,87.0,88.0,87.0,102.0,101.0,101.0,48.9,18343.0,1087.0,1196315.0,45.0,2472.0,8134.0,62388.0,46658.0,67.0,66.0,65.0,77845.7,95.0,5622.86,0.7,29.5,97.4,159.0,48.9,13.7,-999.25,1442.76,36.0,17.0,19.0,-2.0,-116.13,14.0,2.57,267.0
954.66,103.0,23.0,50.0,0.0,1046.0,89.2,1228.6,57974.85,5687.99,247.9,12.0,29.5,47.75,79.5,151.0,0.0,70.9,40.0,97.0,0.7,2023-09-14 21:45:32,0.12,5687.0,513.46,4.1,94.0,1005.0,94.0,-0.53,0.11,4.0,24.0,5626.81,159.0,5687.99,169.67,3391.0,112.0,126.0,46615.94,53005.1,130.3,8438.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3953.75,262.0,87.0,88.0,87.0,104.0,103.0,105.0,49.6,17598.0,1123.0,1196315.0,45.0,2524.0,8187.0,62439.0,46809.0,67.0,66.0,65.0,71893.49,95.0,5623.85,0.7,29.5,97.4,159.0,49.6,12.9,-999.25,1462.01,36.0,17.0,19.0,-2.0,-111.58,13.0,2.67,266.0
954.66,107.0,23.0,50.0,0.0,1046.0,89.1,1228.6,50847.75,5689.0,253.1,12.0,29.5,47.09,78.5,151.0,0.0,71.0,40.0,97.0,0.7,2023-09-14 21:46:07,0.11,5688.0,440.16,4.1,94.0,1002.0,94.0,-0.48,0.03,4.0,24.0,5627.84,172.0,5689.0,171.4,3391.0,112.0,112.0,52521.21,58862.84,130.2,9202.0,94.0,111.0,664.0,8.7,-0.7,4542.8,3965.0,261.0,87.0,87.0,87.0,102.0,102.0,103.0,50.6,17974.0,1158.0,1196315.0,45.0,2575.0,8238.0,62490.0,46962.0,67.0,66.0,65.0,78854.45,95.0,5624.88,0.7,29.5,97.4,159.0,50.6,13.8,-999.25,1493.34,36.0,17.0,19.0,-2.0,-111.88,14.0,2.6,265.0
464.95,100.0,23.0,50.0,0.0,1046.0,88.9,1228.6,-817.62,5689.98,249.7,12.0,29.5,18.2,77.5,151.0,0.0,71.0,42.0,95.6,1.1,2023-09-14 21:46:43,0.09,5689.0,-3.93,4.1,93.0,1004.0,92.0,-3.06,0.28,6.0,26.0,5628.78,166.0,5689.98,200.47,3391.0,112.0,84.0,17077.14,31479.04,130.2,2408.0,94.0,111.0,666.0,8.7,-0.7,4542.8,4038.75,261.0,87.0,87.0,87.0,56.0,56.0,84.0,49.9,13240.0,1413.0,1196315.0,45.0,2929.0,8594.0,62843.0,48026.0,67.0,67.0,66.0,101170.16,95.0,5625.82,0.7,29.5,97.5,159.0,49.9,9.8,-999.25,1473.68,36.0,17.0,19.0,-2.0,-140.29,10.0,2.47,262.0
500.0,100.0,23.0,50.0,0.0,1046.0,88.9,1228.6,33067.57,5690.97,248.3,12.0,29.5,37.48,76.5,151.0,0.0,71.0,41.0,95.6,1.1,2023-09-14 21:50:58,0.11,5690.0,278.65,4.1,91.0,1002.0,91.0,-1.43,0.24,5.0,25.0,5629.77,172.0,5690.97,181.74,3391.0,112.0,83.0,18836.28,32072.18,130.2,3161.0,94.0,110.0,665.0,8.7,-0.7,4542.8,4116.25,261.0,87.0,87.0,87.0,99.0,99.0,99.0,49.7,15311.0,1450.0,1196315.0,45.0,2983.0,8648.0,62896.0,48191.0,67.0,66.0,66.0,67876.35,95.0,5626.81,0.7,29.5,97.5,159.0,49.7,11.6,-999.25,1466.32,36.0,17.0,19.0,-2.0,-122.82,12.0,2.38,261.0
600.0,100.0,23.0,50.0,0.0,1046.0,88.9,1228.6,40325.99,5691.99,254.7,12.0,29.5,44.83,75.5,151.0,0.0,71.0,42.0,95.6,0.5,2023-09-14 21:51:34,0.11,5691.0,342.88,4.1,92.0,1002.0,92.0,-0.37,0.29,6.0,26.0,5630.85,166.0,5691.99,172.9,3391.0,112.0,81.0,29856.89,42450.52,130.2,5000.0,94.0,110.0,665.0,8.7,-0.7,4542.8,4201.25,261.0,87.0,87.0,87.0,101.0,100.0,97.0,50.9,17678.0,1486.0,1196315.0,45.0,3036.0,8701.0,62950.0,48351.0,67.0,66.0,66.0,72347.87,95.0,5627.89,0.7,29.5,97.5,159.0,50.9,12.4,-999.25,1504.53,36.0,17.0,19.0,-2.0,-115.69,12.0,2.39,261.0
600.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,31417.5,5693.0,249.9,12.0,29.5,39.92,74.5,151.0,0.0,71.1,42.0,95.6,0.5,2023-09-14 21:52:11,0.11,5692.0,265.81,4.1,90.0,1002.0,89.0,0.48,0.22,6.0,26.0,5631.82,166.0,5693.0,177.77,3391.0,112.0,80.0,46443.41,53746.36,130.2,7958.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4277.5,261.0,87.0,87.0,87.0,99.0,99.0,99.0,50.0,16938.0,1523.0,1196315.0,45.0,3089.0,8754.0,63002.0,48503.0,67.0,66.0,66.0,73025.39,95.0,5628.86,0.7,29.5,97.5,159.0,50.0,12.5,-999.25,1476.84,36.0,17.0,19.0,-2.0,-120.95,12.0,2.36,260.0
600.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,53614.1,5693.99,255.2,12.0,29.6,37.53,73.5,151.0,0.0,71.1,42.0,94.9,0.5,2023-09-14 21:52:48,0.11,5693.0,461.54,4.1,93.0,1002.0,93.0,-0.05,0.23,6.0,26.0,5632.82,179.0,5693.99,179.84,3391.0,112.0,79.0,56591.32,64434.5,130.2,9482.0,94.0,110.0,665.0,8.7,-0.7,4542.8,4358.75,261.0,87.0,87.0,87.0,101.0,101.0,99.0,51.0,19305.0,1558.0,1196315.0,45.0,3141.0,8806.0,63054.0,48665.0,67.0,66.0,66.0,77726.82,95.0,5629.86,0.7,29.6,97.5,159.0,51.0,13.5,-999.25,1508.64,36.0,17.0,19.0,-2.0,-122.42,14.0,2.3,260.0
600.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,28535.25,5694.99,252.6,12.0,29.6,35.34,72.5,151.0,0.0,71.1,42.0,94.9,0.5,2023-09-14 21:53:23,0.11,5694.0,246.85,4.1,94.0,1002.0,94.0,0.44,0.26,6.0,26.0,5633.76,186.0,5694.99,182.07,3391.0,112.0,79.0,32834.36,43696.96,130.2,5699.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4221.09,261.0,87.0,87.0,87.0,100.0,100.0,101.0,50.5,16864.0,1594.0,1196315.0,45.0,3191.0,8857.0,63104.0,48816.0,67.0,66.0,66.0,72912.13,95.0,5630.8,0.7,29.6,97.5,159.0,50.5,12.8,-999.25,1493.63,36.0,17.0,19.0,-2.0,-123.68,13.0,2.4,259.0
600.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,32837.28,5695.99,249.6,12.0,29.6,40.44,71.5,151.0,0.0,71.1,43.0,94.9,0.5,2023-09-14 21:53:59,0.11,5695.0,278.72,4.1,90.0,1002.0,90.0,0.58,0.38,7.0,26.0,5634.83,172.0,5695.99,177.32,3391.0,113.0,78.0,25753.61,37548.59,130.2,4333.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4183.75,261.0,87.0,87.0,87.0,98.0,99.0,99.0,49.9,16198.0,1631.0,1196315.0,45.0,3245.0,8911.0,63157.0,48977.0,67.0,66.0,66.0,68975.91,95.0,5631.87,0.7,29.6,97.6,159.0,49.9,11.8,-999.25,1476.44,36.0,17.0,19.0,-2.0,-120.07,12.0,2.4,259.0
600.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,42674.22,5696.99,265.9,12.0,29.6,42.15,70.5,151.0,0.0,71.1,42.0,94.9,0.5,2023-09-14 21:54:35,0.11,5696.0,362.06,4.1,90.0,1002.0,90.0,-0.26,-0.38,6.0,26.0,5635.78,172.0,5696.99,174.47,3391.0,113.0,77.0,55870.13,63692.42,130.2,9776.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4386.25,261.0,87.0,87.0,87.0,100.0,100.0,101.0,53.2,19971.0,1666.0,1196315.0,45.0,3296.0,8962.0,63208.0,49130.0,67.0,66.0,65.0,70284.77,95.0,5632.82,0.7,29.6,97.6,159.0,53.2,12.1,-999.25,1573.37,36.0,17.0,19.0,-2.0,-117.6,12.0,2.32,258.0
700.0,100.0,23.0,47.0,0.0,1046.0,88.9,1228.6,48567.68,5697.98,241.6,12.0,29.6,43.17,69.5,151.0,0.0,71.1,42.0,94.9,0.5,2023-09-14 21:55:11,0.11,5697.0,411.36,4.1,93.0,1002.0,92.0,0.55,0.01,6.0,26.0,5636.78,172.0,5697.98,173.58,3391.0,113.0,76.0,38214.36,51234.06,130.2,6503.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4386.25,261.0,87.0,87.0,87.0,99.0,99.0,99.0,48.3,19823.0,1703.0,1196315.0,45.0,3349.0,9016.0,63261.0,49290.0,67.0,66.0,65.0,91740.16,95.0,5633.82,0.7,29.6,97.6,159.0,48.3,15.7,-999.25,1429.92,36.0,17.0,19.0,-2.0,-115.63,16.0,2.29,258.0
700.0,102.0,23.0,47.0,0.0,1046.0,88.9,1228.6,48436.44,5698.95,246.9,12.0,29.6,41.38,68.5,151.0,0.0,71.1,42.0,94.9,0.5,2023-09-14 21:55:47,0.11,5698.0,419.64,4.1,94.0,1002.0,94.0,-0.43,0.14,6.0,26.0,5637.77,186.0,5698.95,175.81,3391.0,113.0,76.0,46289.36,55048.87,130.2,8141.0,94.0,110.0,666.0,8.7,-0.7,4542.8,4431.25,261.0,87.0,87.0,87.0,100.0,100.0,101.0,49.4,18787.0,1738.0,1196315.0,45.0,3400.0,9067.0,63312.0,49443.0,67.0,66.0,65.0,81590.59,95.0,5634.81,0.7,29.6,97.6,159.0,49.4,14.3,-999.25,1461.92,36.0,17.0,19.0,-2.0,-117.3,14.0,2.26,257.0
700.0,101.0,23.0,47.0,0.0,1046.0,88.9,1228.6,31588.06,5700.0,250.4,12.0,29.6,35.48,67.5,151.0,0.0,71.1,44.0,94.9,0.5,2023-09-14 21:56:23,0.11,5699.0,271.85,4.1,88.0,1002.0,88.0,0.69,0.33,7.0,27.0,5638.81,166.0,5700.0,181.37,3391.0,113.0,75.0,27939.98,40479.19,130.2,4859.0,94.0,110.0,667.0,8.7,-0.7,4542.8,4175.0,261.0,87.0,87.0,87.0,100.0,100.0,100.0,50.1,17530.0,1775.0,1196315.0,45.0,3454.0,9121.0,63365.0,49604.0,67.0,66.0,66.0,74299.57,95.0,5635.85,0.7,29.6,97.6,159.0,50.1,12.9,-999.25,1482.91,36.0,17.0,19.0,-2.0,-124.21,13.0,2.4,256.0
700.0,101.0,23.0,47.0,0.0,1046.0,88.9,1228.6,35854.58,5700.99,248.9,12.0,29.6,33.81,66.5,151.0,0.0,71.1,43.0,93.8,0.5,2023-09-14 21:56:59,0.11,5700.0,319.06,4.1,87.0,1002.0,87.0,0.31,0.25,7.0,27.0,5639.81,172.0,5700.99,182.65,3391.0,113.0,75.0,41405.54,50930.75,130.2,7444.0,94.0,110.0,667.0,8.7,-0.7,4542.8,4295.0,261.0,87.0,87.0,87.0,103.0,103.0,103.0,49.8,18639.0,1809.0,1196315.0,45.0,3503.0,9170.0,63414.0,49748.0,67.0,66.0,65.0,72765.82,95.0,5636.85,0.7,29.6,97.6,159.0,49.8,13.1,-999.25,1474.71,36.0,17.0,19.0,-2.0,-124.61,13.0,2.3,256.0
