AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,26840.96,4470.98,212.0,12.0,23.7,28.48,78.3,126.0,2205.95,93.8,50.0,348.4,14.8,2023-11-10 10:40:53,0.13,4470.0,582.46,-116.4,100.0,1002.0,101.0,-0.08,-8.46,-27.0,31.0,4407.16,205.0,4470.98,160.75,2004.0,104.0,110.0,27633.75,32043.81,260.4,5726.0,90.0,34.0,579.0,8.8,627.5,3407.6,3105.31,261.0,87.0,88.0,86.0,197.0,197.0,202.0,42.4,17012.0,436.0,50277.0,55.0,809.0,37656.0,48206.0,47748.0,60.0,61.0,52.0,56609.42,348.2,-999.25,14.9,23.7,107.3,176.0,42.4,12.0,-999.25,1005.17,7.0,6.0,1.0,-25.0,-99.22,12.0,3.29,267.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,43240.09,4471.98,213.5,12.0,23.7,40.93,77.3,126.0,2187.55,93.8,52.0,348.4,14.8,2023-11-10 10:41:10,0.13,4471.0,820.61,-116.4,100.0,1002.0,101.0,1.97,-7.63,-25.0,33.0,4409.21,212.0,4471.98,147.43,2004.0,104.0,110.0,40662.5,45343.49,260.4,8113.0,90.0,34.0,581.0,8.8,627.5,3407.6,3185.31,261.0,87.0,88.0,86.0,181.0,178.0,184.0,42.7,21376.0,456.0,50277.0,55.0,839.0,37686.0,48236.0,47839.0,60.0,61.0,51.0,95035.44,348.2,-999.25,14.9,23.7,107.3,176.0,42.7,17.6,-999.25,1012.85,7.0,6.0,1.0,-25.0,-89.79,18.0,3.13,267.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,58008.66,4472.97,198.5,12.0,23.7,34.81,76.3,126.0,2202.64,93.8,53.0,348.4,14.8,2023-11-10 10:41:30,0.1,4472.0,944.51,-116.4,101.0,1002.0,101.0,4.08,-6.67,-24.0,34.0,4410.76,212.0,4472.97,154.16,2004.0,104.0,110.0,59137.33,65118.6,260.4,9578.0,90.0,34.0,582.0,8.8,627.5,3407.6,3297.81,261.0,87.0,88.0,86.0,148.0,157.0,154.0,39.7,22855.0,480.0,50277.0,55.0,873.0,37720.0,48269.0,47944.0,60.0,61.0,51.0,103568.01,348.2,-999.25,14.9,23.7,107.3,176.0,39.7,16.5,-999.25,941.73,7.0,6.0,1.0,-25.0,-98.26,16.0,3.04,267.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,35280.9,4473.97,200.9,12.0,23.7,33.6,75.3,126.0,2253.7,93.8,53.0,348.4,14.8,2023-11-10 10:41:54,0.11,4473.0,735.23,-116.4,100.0,1002.0,100.0,3.4,-5.95,-24.0,34.0,4411.53,212.0,4473.97,154.48,2004.0,104.0,111.0,49617.17,55299.16,260.4,8569.0,89.0,34.0,582.0,8.8,627.5,3407.6,3199.06,261.0,87.0,88.0,86.0,194.0,194.0,168.0,40.2,22633.0,498.0,50277.0,55.0,900.0,37748.0,48296.0,48026.0,60.0,61.0,51.0,79044.49,348.2,-999.25,14.9,23.7,107.3,176.0,40.2,16.1,-999.25,953.21,7.0,6.0,1.0,-25.0,-97.42,16.0,3.14,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,29436.31,4474.98,189.3,12.0,23.7,32.68,74.3,126.0,2249.54,93.8,53.0,348.4,14.6,2023-11-10 10:42:12,0.13,4474.0,631.59,-116.4,101.0,1002.0,101.0,1.84,-4.86,-23.0,34.0,4411.53,218.0,4474.98,155.55,2004.0,103.0,111.0,36919.27,41509.91,260.4,7501.0,89.0,34.0,583.0,8.8,627.5,3407.6,3164.06,261.0,87.0,88.0,86.0,205.0,202.0,193.0,37.9,19358.0,516.0,50277.0,55.0,925.0,37772.0,48320.0,48096.0,60.0,61.0,51.0,77031.57,348.2,-999.25,14.9,23.7,107.3,176.0,37.9,16.1,-999.25,898.69,7.0,6.0,1.0,-25.0,-98.07,16.0,3.3,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,25328.58,4475.93,216.4,12.0,23.7,28.08,73.3,126.0,2264.12,93.8,53.0,348.4,14.6,2023-11-10 10:42:30,0.13,4475.0,515.9,-116.4,101.0,1002.0,101.0,-0.52,-4.47,-24.0,34.0,4413.49,218.0,4475.93,160.95,2004.0,104.0,111.0,26552.1,32669.42,260.4,5264.0,89.0,34.0,582.0,8.8,627.5,3407.6,2957.81,261.0,87.0,88.0,86.0,203.0,203.0,200.0,43.3,18639.0,534.0,50277.0,55.0,951.0,37799.0,48346.0,48178.0,60.0,61.0,51.0,60037.05,348.2,-999.25,14.9,23.7,107.3,176.0,43.3,11.9,-999.25,1027.38,7.0,6.0,1.0,-25.0,-102.45,12.0,3.39,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,37245.07,4476.94,228.6,12.0,23.7,31.37,72.3,126.0,2275.33,93.8,54.0,348.4,14.6,2023-11-10 10:42:48,0.13,4476.0,744.82,-116.4,100.0,1002.0,100.0,-0.16,-3.58,-23.0,34.0,4414.39,218.0,4476.94,157.3,2004.0,103.0,111.0,33743.84,39484.66,260.4,7048.0,89.0,34.0,583.0,8.8,627.5,3407.6,3070.31,261.0,87.0,88.0,86.0,201.0,200.0,199.0,45.7,21228.0,552.0,50277.0,55.0,979.0,37826.0,48373.0,48260.0,60.0,61.0,51.0,47049.08,348.2,-999.25,14.9,23.7,107.3,176.0,45.7,9.2,-999.25,1085.62,7.0,6.0,1.0,-25.0,-100.35,10.0,3.27,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,33753.28,4477.96,206.6,12.0,23.7,30.53,71.3,126.0,2271.76,93.8,53.0,348.4,14.6,2023-11-10 10:43:06,0.13,4477.0,692.01,-116.4,100.0,1002.0,100.0,-0.08,-2.98,-24.0,34.0,4415.18,205.0,4477.96,157.44,2004.0,104.0,111.0,35257.57,39243.58,260.4,7198.0,89.0,34.0,583.0,8.8,627.5,3407.6,3121.56,261.0,87.0,88.0,86.0,204.0,201.0,199.0,41.3,16938.0,570.0,50277.0,55.0,1005.0,37853.0,48399.0,48339.0,60.0,61.0,51.0,64820.77,348.2,-999.25,14.9,23.7,107.3,176.0,41.3,13.0,-999.25,981.37,7.0,6.0,1.0,-25.0,-99.6,13.0,3.21,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,40434.48,4478.97,229.4,12.0,23.8,30.87,70.3,126.0,2278.03,93.8,53.0,348.4,14.6,2023-11-10 10:43:24,0.13,4478.0,806.08,-116.4,100.0,1002.0,100.0,0.56,-1.95,-24.0,34.0,4416.15,205.0,4478.97,157.05,2004.0,103.0,111.0,38325.83,42563.84,260.4,7843.0,89.0,34.0,582.0,8.8,627.5,3407.6,3107.81,261.0,87.0,88.0,86.0,193.0,193.0,196.0,45.9,19675.0,588.0,50277.0,55.0,1031.0,37879.0,48425.0,48412.0,60.0,60.0,51.0,53497.98,348.2,-999.25,14.9,23.8,107.4,176.0,45.9,10.4,-999.25,1089.65,7.0,6.0,1.0,-25.0,-100.21,10.0,3.17,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,35427.21,4480.0,202.8,12.0,23.8,41.7,69.2,126.0,2265.91,93.8,53.0,348.7,14.6,2023-11-10 10:43:43,0.13,4479.0,757.08,-116.4,100.0,1002.0,100.0,1.58,-1.18,-23.0,34.0,4417.61,231.0,4480.0,147.97,2004.0,103.0,111.0,30616.47,35814.16,260.4,6145.0,89.0,34.0,583.0,8.8,627.5,3407.6,3130.31,261.0,87.0,88.0,86.0,195.0,193.0,196.0,40.6,19127.0,607.0,50277.0,55.0,1057.0,37905.0,48450.0,48491.0,60.0,61.0,51.0,79171.53,348.2,-999.25,14.9,23.8,107.4,176.0,40.6,16.5,-999.25,963.87,7.0,6.0,1.0,-25.0,-88.68,17.0,3.22,266.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,34783.23,4481.0,193.6,12.0,23.8,44.55,68.2,126.0,2244.51,93.8,54.0,348.7,14.6,2023-11-10 10:44:01,0.13,4480.0,693.08,-116.4,100.0,1002.0,100.0,0.28,-0.37,-23.0,35.0,4418.46,231.0,4481.0,143.64,2004.0,103.0,111.0,29666.62,34193.55,260.4,5895.0,89.0,34.0,584.0,8.8,627.5,3407.6,3162.81,261.0,87.0,88.0,86.0,191.0,187.0,191.0,38.7,18935.0,626.0,50277.0,55.0,1086.0,37934.0,48479.0,48581.0,60.0,61.0,52.0,73981.08,348.2,-999.25,14.9,23.8,107.4,176.0,38.7,14.4,-999.25,920.28,7.0,6.0,1.0,-25.0,-83.23,14.0,3.17,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,48488.61,4481.97,207.6,12.0,23.8,44.0,67.3,126.0,2250.69,93.8,54.0,348.7,14.6,2023-11-10 10:44:20,0.12,4481.0,886.76,-116.4,101.0,1002.0,101.0,0.8,0.29,-23.0,35.0,4419.29,218.0,4481.97,144.5,2004.0,103.0,111.0,43773.14,50934.16,260.4,8492.0,89.0,34.0,583.0,8.8,627.5,3407.6,3360.31,261.0,87.0,88.0,86.0,170.0,170.0,174.0,41.5,28920.0,646.0,50277.0,55.0,1115.0,37963.0,48507.0,48667.0,60.0,61.0,51.0,92208.41,348.2,-999.25,14.9,23.8,107.4,176.0,41.5,16.5,-999.25,986.85,7.0,6.0,1.0,-25.0,-87.77,16.0,2.98,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,26570.62,4482.98,209.9,12.0,23.8,36.27,66.3,126.0,2233.68,93.9,53.0,348.7,14.6,2023-11-10 10:44:40,0.12,4482.0,540.44,-116.4,100.0,1002.0,100.0,-0.38,0.33,-24.0,34.0,4420.06,218.0,4482.98,152.31,2004.0,104.0,111.0,28292.28,32621.58,260.4,5430.0,89.0,34.0,582.0,8.8,627.5,3407.6,3047.54,261.0,87.0,88.0,86.0,196.0,198.0,190.0,42.0,15607.0,666.0,50277.0,55.0,1143.0,37991.0,48534.0,48750.0,59.0,61.0,51.0,68520.64,348.2,-999.25,14.9,23.8,107.4,176.0,42.0,13.6,-999.25,997.87,7.0,6.0,1.0,-25.0,-90.14,13.0,3.4,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,33063.23,4483.97,193.7,12.0,23.8,24.69,65.3,126.0,2242.75,93.9,53.0,348.7,14.6,2023-11-10 10:45:00,0.11,4483.0,566.45,-116.4,100.0,1002.0,100.0,-0.99,0.48,-24.0,34.0,4420.06,218.0,4483.97,164.59,2004.0,104.0,111.0,33434.25,38180.13,260.4,5926.0,89.0,34.0,582.0,8.8,627.5,3407.6,2919.14,261.0,87.0,88.0,86.0,160.0,160.0,171.0,38.7,18565.0,688.0,50277.0,55.0,1176.0,38025.0,48567.0,48850.0,60.0,60.0,51.0,58462.16,348.2,-999.25,14.9,23.8,107.4,176.0,38.7,9.8,-999.25,921.06,7.0,6.0,1.0,-25.0,-105.31,13.0,3.35,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,34353.76,4484.98,197.0,12.0,23.8,27.37,64.3,126.0,2258.6,93.9,52.0,348.7,14.6,2023-11-10 10:45:22,0.12,4484.0,701.48,-116.4,100.0,1002.0,100.0,-1.76,0.56,-25.0,33.0,4422.79,218.0,4484.98,159.33,2004.0,104.0,112.0,34353.82,39453.37,260.4,6437.0,89.0,34.0,581.0,8.8,627.5,3407.6,3199.06,261.0,87.0,88.0,86.0,205.0,202.0,194.0,39.4,17752.0,706.0,50277.0,55.0,1202.0,38051.0,48593.0,48928.0,60.0,61.0,51.0,66176.87,348.2,-999.25,14.9,23.8,107.4,176.0,39.4,13.2,-999.25,937.24,7.0,6.0,1.0,-25.0,-102.11,13.0,3.14,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,33114.97,4485.97,200.4,12.0,23.8,35.58,63.3,126.0,2225.72,93.9,51.0,348.7,14.6,2023-11-10 10:45:40,0.13,4485.0,730.6,-116.4,101.0,1002.0,101.0,-1.77,0.54,-26.0,32.0,4422.79,218.0,4485.97,153.0,2004.0,104.0,112.0,28829.66,34567.09,260.4,5856.0,89.0,35.0,581.0,8.8,627.5,3407.6,3150.31,261.0,87.0,88.0,86.0,192.0,192.0,199.0,40.1,22708.0,724.0,50277.0,55.0,1228.0,38077.0,48619.0,49002.0,60.0,60.0,51.0,76685.92,348.2,-999.25,14.9,23.8,107.4,176.0,40.1,16.5,-999.25,953.63,7.0,6.0,1.0,-25.0,-94.76,17.0,3.17,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,34890.84,4486.99,196.1,12.0,23.8,37.86,62.3,126.0,2271.77,93.9,52.0,348.7,14.6,2023-11-10 10:45:58,0.13,4486.0,721.75,-116.4,100.0,1002.0,100.0,-0.16,0.31,-25.0,33.0,4424.5,198.0,4486.99,149.77,2004.0,104.0,112.0,37369.66,42745.34,260.4,7360.0,89.0,35.0,581.0,8.8,627.5,3407.6,3184.06,261.0,87.0,88.0,86.0,195.0,194.0,197.0,39.2,20932.0,743.0,50277.0,55.0,1255.0,38104.0,48644.0,49080.0,60.0,61.0,51.0,82329.58,348.2,-999.25,14.9,23.8,107.4,176.0,39.2,16.6,-999.25,933.45,7.0,6.0,1.0,-25.0,-92.04,17.0,3.0,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,32648.4,4487.92,192.4,12.0,23.8,28.84,61.3,127.0,2337.42,93.9,51.0,348.7,14.6,2023-11-10 10:46:17,0.13,4487.0,676.03,-116.4,100.0,1002.0,100.0,-0.47,-0.13,-26.0,32.0,4424.5,198.0,4487.92,158.4,2004.0,104.0,112.0,36298.68,40810.36,260.4,7538.0,89.0,35.0,581.0,8.8,627.5,3407.6,3057.81,261.0,87.0,88.0,86.0,202.0,202.0,198.0,38.5,19157.0,760.0,50277.0,55.0,1281.0,38130.0,48670.0,49163.0,60.0,60.0,51.0,72540.02,348.2,-999.25,14.9,23.8,107.4,176.0,38.5,14.7,-999.25,915.68,7.0,6.0,1.0,-25.0,-101.56,15.0,3.28,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,27692.51,4488.99,218.5,12.0,23.8,23.16,60.3,127.0,2352.88,93.9,51.0,348.7,14.6,2023-11-10 10:46:34,0.13,4488.0,561.89,-116.4,100.0,1002.0,100.0,-0.49,-0.38,-25.0,32.0,4426.52,198.0,4488.99,164.47,2004.0,104.0,112.0,30996.55,35866.09,260.4,6399.0,89.0,36.0,581.0,8.8,627.5,3407.6,3007.81,261.0,87.0,88.0,86.0,206.0,198.0,200.0,43.7,13462.0,779.0,50277.0,55.0,1308.0,38158.0,48697.0,49241.0,60.0,60.0,51.0,48984.58,348.2,-999.25,14.9,23.8,107.4,176.0,43.7,9.7,-999.25,1040.33,7.0,6.0,1.0,-25.0,-106.56,10.0,3.34,265.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,27418.53,4489.97,180.8,12.0,23.8,27.07,59.3,127.0,2316.88,93.9,51.0,348.7,14.6,2023-11-10 10:46:53,0.14,4489.0,602.05,-116.4,101.0,1002.0,101.0,-0.64,-0.46,-25.0,32.0,4427.41,198.0,4489.97,160.94,2004.0,104.0,112.0,27696.97,30307.39,260.4,5721.0,89.0,36.0,581.0,8.8,627.5,3407.6,3070.31,261.0,87.0,88.0,86.0,198.0,198.0,203.0,36.2,16124.0,797.0,50277.0,55.0,1335.0,38184.0,48723.0,49324.0,60.0,60.0,51.0,64591.24,348.2,-999.25,14.9,23.8,107.4,176.0,36.2,13.9,-999.25,861.07,7.0,6.0,1.0,-25.0,-103.7,14.0,3.27,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,30729.73,4490.98,210.1,12.0,23.8,32.58,58.3,127.0,2354.11,93.9,51.0,348.7,14.6,2023-11-10 10:47:11,0.13,4490.0,650.02,-116.4,100.0,1002.0,100.0,-1.36,-0.47,-26.0,32.0,4428.29,205.0,4490.98,155.05,2004.0,104.0,112.0,34232.64,38474.7,260.4,7195.0,89.0,36.0,581.0,8.8,627.5,3407.6,3141.56,261.0,87.0,88.0,86.0,202.0,198.0,201.0,42.0,19453.0,815.0,50277.0,55.0,1359.0,38209.0,48747.0,49393.0,60.0,60.0,51.0,68369.41,348.2,-999.25,14.9,23.8,107.4,176.0,42.0,14.1,-999.25,1000.71,7.0,6.0,1.0,-25.0,-96.03,14.0,3.3,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,32510.35,4492.0,192.8,12.0,23.8,31.88,57.2,127.0,2360.89,93.9,50.0,348.7,14.6,2023-11-10 10:47:29,0.13,4491.0,702.9,-116.4,100.0,1002.0,100.0,-1.31,-0.64,-27.0,31.0,4429.12,205.0,4492.0,155.72,2004.0,104.0,112.0,33188.05,38552.46,260.4,6684.0,89.0,36.0,579.0,8.8,627.5,3407.6,3216.56,261.0,87.0,88.0,86.0,193.0,197.0,200.0,38.6,20193.0,834.0,50277.0,55.0,1388.0,38238.0,48776.0,49484.0,60.0,60.0,51.0,64307.36,348.2,-999.25,14.9,23.8,107.4,176.0,38.6,13.6,-999.25,918.65,7.0,6.0,1.0,-25.0,-98.62,14.0,3.12,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,33898.11,4492.94,213.4,12.0,23.8,30.9,56.3,127.0,2384.93,93.9,50.0,348.7,14.6,2023-11-10 10:47:48,0.13,4492.0,699.34,-116.4,101.0,1002.0,101.0,-1.64,-0.56,-27.0,31.0,4430.63,198.0,4492.94,156.14,2004.0,104.0,112.0,32705.43,37879.1,260.4,6710.0,89.0,36.0,579.0,8.8,627.5,3407.6,3146.56,261.0,87.0,88.0,86.0,204.0,204.0,199.0,42.7,21376.0,850.0,50277.0,55.0,1413.0,38263.0,48800.0,49558.0,60.0,60.0,51.0,66310.81,348.2,-999.25,14.9,23.8,107.4,176.0,42.7,13.4,-999.25,1016.84,7.0,6.0,1.0,-25.0,-98.9,13.0,3.19,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,30675.7,4493.99,224.4,12.0,23.8,25.83,55.3,127.0,2429.74,93.9,51.0,348.7,14.6,2023-11-10 10:48:05,0.13,4493.0,619.76,-116.4,100.0,1002.0,100.0,0.31,-0.47,0.0,32.0,4431.51,198.0,4493.99,160.63,2004.0,104.0,112.0,38090.86,41805.83,260.4,7784.0,89.0,36.0,580.0,8.8,627.5,3407.6,3087.81,261.0,87.0,88.0,86.0,203.0,200.0,200.0,44.9,17826.0,870.0,50277.0,55.0,1439.0,38289.0,48826.0,49636.0,60.0,60.0,51.0,67712.4,348.2,-999.25,14.9,23.8,107.4,176.0,44.9,13.4,-999.25,1069.59,7.0,6.0,1.0,-25.0,-103.31,13.0,3.15,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,29899.97,4494.97,205.9,12.0,23.8,29.33,54.3,127.0,2453.4,93.9,50.0,348.7,14.6,2023-11-10 10:48:24,0.13,4494.0,647.22,-116.4,100.0,1002.0,100.0,-2.31,-0.7,-1.0,31.0,4432.4,218.0,4494.97,158.64,2004.0,104.0,112.0,25430.54,30523.81,260.4,5237.0,89.0,36.0,579.0,8.8,627.5,3407.6,3115.31,261.0,87.0,88.0,86.0,193.0,193.0,200.0,41.2,17789.0,887.0,50277.0,55.0,1465.0,38315.0,48852.0,49710.0,59.0,60.0,51.0,57525.2,348.2,-999.25,14.9,23.8,107.4,176.0,41.2,12.2,-999.25,981.5,7.0,6.0,1.0,-25.0,-99.79,12.0,3.33,264.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.6,1145.9,41305.37,4495.99,198.8,12.0,23.8,34.34,53.3,127.0,2496.31,93.9,49.0,348.7,14.6,2023-11-10 10:48:41,0.13,4495.0,806.57,-116.4,101.0,1001.0,101.0,-2.44,-1.05,-2.0,30.0,4433.24,198.0,4495.99,150.56,2004.0,104.0,113.0,45468.46,48189.38,260.4,8908.0,89.0,36.0,578.0,8.8,627.5,3407.6,3340.31,261.0,87.0,88.0,86.0,185.0,182.0,185.0,39.8,17974.0,907.0,50277.0,55.0,1494.0,38344.0,48880.0,49797.0,60.0,60.0,51.0,84928.62,348.2,-999.25,14.9,23.8,107.4,176.0,39.8,16.2,-999.25,947.93,7.0,6.0,1.0,-25.0,-92.75,16.0,2.91,263.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,44873.5,4496.99,229.4,12.0,23.8,37.98,52.3,127.0,2550.92,93.9,51.0,348.7,14.6,2023-11-10 10:49:01,0.12,4496.0,932.52,-116.4,100.0,1002.0,100.0,-0.67,-0.53,0.0,32.0,4433.24,205.0,4496.99,150.0,2004.0,104.0,113.0,40369.86,47687.78,260.4,7869.0,89.0,36.0,580.0,8.8,627.5,3407.6,3255.31,261.0,87.0,88.0,86.0,196.0,196.0,183.0,45.9,22338.0,926.0,50277.0,55.0,1522.0,38372.0,48907.0,49878.0,60.0,60.0,51.0,73354.7,348.2,-999.25,14.9,23.8,107.4,176.0,45.9,14.9,-999.25,1094.26,7.0,6.0,1.0,-25.0,-94.36,15.0,3.05,263.0
900.0,200.0,28.0,45.0,399.0,2055.0,88.9,1145.9,27428.27,4497.97,196.0,12.0,23.9,26.4,51.3,127.0,2555.37,93.9,50.0,348.7,14.6,2023-11-10 10:49:20,0.13,4497.0,598.13,-116.4,100.0,1002.0,100.0,-0.15,-0.68,-1.0,31.0,4435.33,205.0,4497.97,160.93,2004.0,104.0,113.0,31787.73,36414.95,260.4,6539.0,90.0,36.0,580.0,8.8,627.5,3407.6,2985.29,261.0,87.0,88.0,86.0,207.0,207.0,200.0,39.2,18861.0,943.0,50277.0,55.0,1547.0,38397.0,48932.0,49958.0,60.0,61.0,51.0,68142.76,348.2,-999.25,14.9,23.9,107.5,176.0,39.2,14.5,-999.25,934.87,7.0,6.0,1.0,-25.0,-102.65,15.0,3.34,263.0
900.0,300.0,28.0,45.0,399.0,2055.0,88.9,1145.9,27400.62,4498.95,185.7,12.0,23.9,31.87,50.3,127.0,2625.54,93.9,49.0,348.7,14.6,2023-11-10 10:49:37,0.15,4498.0,684.64,-116.4,100.0,1002.0,100.0,-0.8,-0.76,-2.0,30.0,4436.18,205.0,4498.95,157.39,2004.0,104.0,113.0,24192.26,30490.59,260.4,5346.0,90.0,36.0,578.0,8.8,627.5,3407.6,3219.1,261.0,87.0,88.0,86.0,236.0,236.0,221.0,37.1,21006.0,958.0,50277.0,55.0,1568.0,38419.0,48953.0,50022.0,60.0,60.0,51.0,72357.28,348.2,-999.25,14.9,23.9,107.5,176.0,37.1,17.7,-999.25,886.24,7.0,6.0,1.0,-25.0,-95.76,18.0,3.27,263.0
900.0,300.0,28.0,45.0,399.0,2055.0,88.9,1145.9,24974.1,4499.98,206.7,12.0,23.9,33.21,49.3,127.0,2576.6,93.9,50.0,348.7,14.6,2023-11-10 10:49:52,0.17,4499.0,746.64,-116.4,100.0,1002.0,100.0,0.66,-0.54,-1.0,31.0,4437.24,212.0,4499.98,155.02,2004.0,104.0,113.0,28085.74,32522.02,260.4,7328.0,90.0,36.0,580.0,8.8,627.5,3407.6,3237.81,261.0,87.0,88.0,86.0,288.0,282.0,255.0,41.3,21968.0,971.0,50277.0,55.0,1587.0,38437.0,48972.0,50074.0,60.0,60.0,51.0,61820.89,348.2,-999.25,14.9,23.9,107.5,176.0,41.3,18.1,-999.25,986.16,7.0,6.0,1.0,-25.0,-95.0,18.0,2.98,263.0
900.0,300.0,28.0,45.0,399.0,2055.0,88.9,1145.9,26505.39,4500.97,178.1,12.0,23.9,34.2,48.3,127.0,2589.59,93.9,49.0,348.7,14.6,2023-11-10 10:50:05,0.19,4500.0,779.98,-116.4,100.0,1002.0,100.0,-1.53,-0.84,-2.0,30.0,4438.51,212.0,4500.97,153.37,2004.0,104.0,113.0,26701.36,29900.91,260.4,7781.0,90.0,36.0,578.0,8.8,627.5,3407.6,3291.54,261.0,87.0,88.0,86.0,292.0,284.0,285.0,35.6,21894.0,984.0,50277.0,55.0,1607.0,38458.0,48992.0,50139.0,60.0,60.0,51.0,69445.26,348.2,-999.25,14.9,23.9,107.5,176.0,35.6,20.0,-999.25,850.12,7.0,6.0,1.0,-25.0,-95.45,20.0,3.14,263.0
900.0,300.0,28.0,45.0,399.0,2055.0,88.9,1145.9,26569.12,4501.95,213.3,12.0,23.9,27.38,47.3,127.0,2583.89,93.9,48.0,348.7,14.6,2023-11-10 10:50:19,0.18,4501.0,805.13,-116.4,101.0,1002.0,101.0,-2.95,-0.88,-3.0,29.0,4438.51,218.0,4501.95,159.52,2004.0,104.0,113.0,32367.51,36221.6,260.4,9436.0,90.0,36.0,578.0,8.8,627.5,3407.6,3239.06,261.0,87.0,88.0,86.0,269.0,269.0,281.0,42.7,20673.0,997.0,50277.0,55.0,1625.0,38475.0,49009.0,50191.0,60.0,60.0,51.0,51594.21,348.2,-999.25,14.9,23.9,107.5,176.0,42.7,15.3,-999.25,1018.04,7.0,6.0,1.0,-25.0,-104.77,15.0,2.99,262.0
